FEATURE_ID|FEATURE_NAME|FEATURE_NAME_OFFICIAL|DATE_CREATED
76112|Greenbrier United Methodist Church|Y|
76112|Greenbrier Methodist Church||
76112|Greenbrier Methodist Episcopal Church South||
76113|Lollie School (historical)|Y|
76114|McGintytown Assembly of God Church|Y|
76115|Mount Vernon Cemetery|Y|
76116|Naylor Methodist Church|Y|
76116|Pleasant Valley Methodist Church||
76117|Naylor School (historical)|Y|
76118|New Hope School (historical)|Y|
76119|Oak Bowery School (historical)|Y|
76120|Oakland School (historical)|Y|
76121|Old Texas|Y|
76122|Pickles Gap (historical)|Y|
76123|Pickles Gap School (historical)|Y|
76124|Pleasant Valley Cemetery|Y|
76125|Pleasant Valley School (historical)|Y|
76126|Providence (historical)|Y|
76127|Republican School (historical)|Y|
76128|Round Mountain|Y|
76128|Mount Olive||
76129|Saint Joseph Cemetery|Y|
76130|Salem (historical)|Y|
76131|Shady Grove School (historical)|Y|
76132|Springhill Cemetery|Y|
76133|Springhill School (historical)|Y|
76134|Stone Cemetery|Y|
76135|Union Grove United Methodist Church|Y|
76136|Vilonia Baptist Church|Y|
76137|Walnut Grove School (historical)|Y|
76138|Wooster School (historical)|Y|
76139|Gap Rancheros|Y|
76140|Bayou Des Arc State Game Area|Y|04/30/1980
76140|Bayou Des Arc State Wildlife Management Area||
76140|Bayou Des Arc Wildlife Management Area||
76141|Bayou Two Prairie|Y|04/30/1980
76141|Prairie Bayou||
76142|Burris Branch|Y|04/30/1980
76142|Burr Slough||
76142|Burrs Slough||
76143|Highbank Branch|Y|04/30/1980
76143|Highbank Creek||
76144|Cooper Creek|Y|04/30/1980
76144|Cherry Valley Creek||
76144|Cooppers Creek||
76144|Valley Creek||
76145|Gar Creek|Y|04/30/1980
76145|Gaston Creek||
76146|Hall Creek|Y|04/30/1980
76146|Browns Creek||
76146|Sam Saline Creek||
76147|Birchfield Creek|Y|04/30/1980
76147|Hawkins Creek||
76148|Temperanceville Creek|Y|04/30/1980
76148|Coleman Creek||
76149|Viney Slough Ditch|Y|04/30/1980
76149|Viney Slough||
76150|Ables Creek|Y|04/30/1980
76150|Abels Creek||
76151|Acorn|Y|04/30/1980
76151|Gourdneck||
76152|Acorn Methodist Church|Y|03/26/2007
76152|Acorn Church||03/26/2007
76153|Adams Cemetery|Y|04/30/1980
76153|Adams-Woodall Cemetery||
76154|Agnos|Y|04/30/1980
76154|Agnes||
76155|Akins Creek|Y|04/30/1980
76155|Akin Creek||
76156|Alexander Baptist Church|Y|
76156|Alexander Church||
76157|Alfrey|Y|04/30/1980
76157|Alfrey Spur||
76158|Alleene|Y|04/30/1980
76158|Aleene||
76158|Allene||
76158|Lawrenceville||
76158|Mineola||
76158|Minneola||
76159|Allen Farm|Y|04/30/1980
76159|Seyppel Plantation||
76160|Allens Chapel|Y|04/30/1980
76160|Allen Chapel||
76161|Allens Lake|Y|04/30/1980
76162|Allgood Creek|Y|04/30/1980
76162|Sand Creek||
76163|Allis|Y|04/30/1980
76163|Nelson||
76164|Alma|Y|04/30/1980
76164|Gum Town||
76165|Almyra|Y|04/30/1980
76165|Long Point||
76166|Alpena|Y|04/30/1980
76166|Alpena Pass||
76166|Estes||
76167|Alpine Cemetery|Y|04/30/1980
76167|Pea Ridge Cemetery||
76168|Anchor Baptist Church|Y|03/16/2007
76168|Anchor Church||03/16/2007
76169|Anderson|Y|04/30/1980
76169|Anderson Crossing||
76170|Anderson Chapel Baptist Church|Y|03/16/2007
76170|Anderson Chapel||03/16/2007
76171|Anderson Farm|Y|04/30/1980
76171|Andersons Store||
76172|Anderson Mountain|Y|04/30/1980
76172|Andersons Mountain||
76173|Annies Chapel|Y|
76173|Anne Chapel||
76173|Annis Chapel||
76174|Antioch Methodist Church|Y|03/26/2007
76174|Antioch Church||03/26/2007
76175|Antioch Church|Y|04/30/1980
76175|Sladers Chapel||
76176|Antioch Church|Y|04/30/1980
76176|Pentecost Church||
76177|Antioch Baptist Church|Y|03/21/2007
76177|Antioch Church||03/21/2007
76178|Antioch Baptist Church|Y|03/21/2007
76178|Antioch Church||03/21/2007
76179|New Antioch Baptist Church|Y|03/22/2007
76179|Antioch Church||03/22/2007
76179|New Antioch Church||03/22/2007
76180|Antioch Number 1 Baptist Church|Y|03/16/2007
76180|Antioch Baptist Church||03/16/2007
76180|Antioch Church||03/16/2007
76181|Antioch Baptist Church|Y|03/13/2007
76181|Antioch Church||03/13/2007
76182|Antioch Church of God of the Apostolic Faith|Y|04/03/2007
76182|Antioch Church||04/03/2007
76183|Antoine|Y|04/30/1980
76183|Wolf Creek||
76184|Appleton|Y|04/30/1980
76184|Glass Village||
76184|Glasses Village||
76184|Glassvillage||
76185|Arbanna Baptist Church|Y|03/13/2007
76185|Arbanna Church||03/13/2007
76186|Archview Baptist Church|Y|03/13/2007
76186|Archview Church||03/13/2007
76187|Ark Slough Ditch|Y|04/30/1980
76187|Ark Slough||
76188|Arkadelphia|Y|04/30/1980
76188|Arcadelphia||
76188|Archadelphia||
76189|University of Arkansas at Monticello|Y|
76189|Agricultural and Mechanical College of the Fourth District||
76189|Arkansas Agricultural and Mechanical College||
76189|Fourth District Agricultural School||
76189|Fourth District State Agricultural School||
76190|Arkansas City|Y|04/30/1980
76190|Campbells Landing||
76191|University of Arkansas at Pine Bluff|Y|
76191|Arkansas Agricultural, Mechanical and Normal College||02/15/2011
76191|Arkansas Mechanical and Normal College||
76191|Branch Normal College||
76192|Arkansas Post|Y|04/30/1980
76192|Arcansas Post||
76192|Arcansas||
76192|Arkansaw||
76192|Fort Saint Estevan||
76192|Fort Saint Stephen||
76192|Post des Akansa||
76192|Post of Arkansas||
76192|Post of the Arkansaw||
76192|Poste aux Arkansas||
76192|Poste d'Arkansas||
76192|Poste de Arkansea||
76192|Poste des Akansas aux Ecores Rouges||
76192|Poste des Arcs||
76192|Poste des Arkansas||
76192|Puesto de Arkancas||
76192|Puesto de Arkansas||
76192|Puesto de Arkanzas||
76192|Puesto de Arkanzaz||
76192|Puesto de los Arkancas||
76193|Arkansas State University|Y|
76193|Arkansas State College||
76193|First District Agricultural College||
76193|First District Agricultural and Mechanical College||02/15/2011
76194|Arkansas Vocational-technical School|Y|04/30/1980
76194|Pines Vocational-Technical School||
76195|Arkawana|Y|04/30/1980
76195|Benville||
76196|Arkinda|Y|04/30/1980
76196|Choctaw City||
76197|Arkola|Y|04/30/1980
76197|Arkoal||
76197|Arkoa||
76198|Arnold Branch|Y|04/30/1980
76198|Webber Creek||
76199|Arrowhead Point Public Use Area|Y|04/30/1980
76199|Arrow Head Point Use Area||
76200|Artex|Y|04/30/1980
76200|Motz||
76201|Mount Arva|Y|04/30/1980
76201|Round Mountain||
76202|Ash Flat|Y|04/30/1980
76202|Ashflat||
76203|Ash Slash|Y|04/30/1980
76203|Cypress Creek||
76204|Ashdown|Y|04/30/1980
76204|Keller||
76205|Ashley Creek Recreation Area|Y|04/30/1980
76205|Ashley Creek Park||
76205|Ashley Creek Recreation Site||
76206|Ashton|Y|04/30/1980
76206|Ashtown||
76207|Lake Atalanta|Y|04/30/1980
76207|Lake Atlanta||
76208|Athens|Y|04/30/1980
76208|Fort Logan||
76208|Venetia Grove||
76208|Venetia||
76209|Atkins Lake|Y|04/30/1980
76209|Adkins Lake||
76210|Atkins Pond|Y|04/30/1980
76211|Augusta|Y|04/30/1980
76211|Chickasaw Crossing||
76211|Chickasaw Landing||
76212|Austin Brake|Y|04/30/1980
76212|Jones Brake||
76212|Walnut Brake||
76213|Old Austin Cemetery|Y|
76213|Austin Cemetery||
76214|Austin Cemetery|Y|04/30/1980
76214|Austin Graveyard||
76215|Avery Chapel United Methodist Church|Y|03/26/2007
76215|Avery Chapel||03/26/2007
76216|Avon|Y|04/30/1980
76216|Accident||
76217|Avondale Park|Y|04/30/1980
76217|Grimsley Park||
76218|Babbs Cemetery|Y|04/30/1980
76218|Babb Cemetery||
76218|Old Victoria Cemetery||
76219|Backer Hollow|Y|04/30/1980
76219|Baker Hollow||
76220|Bailey Branch|Y|04/30/1980
76220|Bailey Creek||
76221|Bailey Lake|Y|04/30/1980
76222|Baker Branch|Y|04/30/1980
76222|Bakers Creek||
76223|Baker Cemetery|Y|04/30/1980
76223|Brady Cemetery||
76224|Baker Creek|Y|04/30/1980
76224|Bakers Creek||
76225|Baker Springs|Y|04/30/1980
76225|Baker Spring||
76225|Bakers Springs||
76225|Eldredge||
76226|Bakers Creek|Y|04/30/1980
76226|Baker Creek||
76227|Bald Dave|Y|04/30/1980
76227|Bald Dave Mountain||
76228|Bald Knob|Y|04/30/1980
76228|Baldknob||
76229|Bangs Slough|Y|04/30/1980
76229|Bang Slough||
76230|Barbers Lake|Y|04/30/1980
76231|Baring Cross School|Y|
76231|Baring Cross Handicapped Center||
76231|Baring School||
76232|Barkshed Picnic Area|Y|04/30/1980
76232|Barkshed Camground and Picnic Area||
76232|Barkshed Recreation Site||
76232|Bear Barkshed Recreation Area||
76233|Barlow Creek|Y|04/30/1980
76233|Bryant Creek||
76234|Barmes Pond|Y|04/30/1980
76234|Barnes Pond||
76235|Barnes Branch|Y|04/30/1980
76235|Barnes Creek||
76236|Barnes Creek|Y|04/30/1980
76236|Barn Creek||
76236|Barns Creek||
76237|Barnett Creek|Y|04/30/1980
76237|Barnet Creek||
76237|Barnitz Creek||
76238|Barney Chute|Y|04/30/1980
76238|Barnay Chute||
76239|Barnum Landing|Y|04/30/1980
76239|Barnums Landing||
76240|Barren Creek|Y|04/30/1980
76240|Barron Creek||
76241|Barron Cemetery|Y|04/30/1980
76241|Vaughan Cemetery||
76242|Basham Creek|Y|04/30/1980
76242|Basaham Creek||
76242|Teagle Branch||
76242|Teagle Creek||
76243|Baskin Creek|Y|04/30/1980
76243|Abernathy Creek||
76244|Bates Mountain|Y|04/30/1980
76244|Strayhan Mountain||
76245|Batesville|Y|04/30/1980
76245|Big Bottom||
76245|Greenbriar||
76245|Napoleon||
76245|Oil Trough Bottom||
76245|Poke Bayou||
76246|Batson Baptist Church|Y|03/16/2007
76246|Batson Church||03/16/2007
76247|Baugh Chapel Baptist Church|Y|03/13/2007
76247|Baugh Chapel||03/13/2007
76247|Baugh Church||03/13/2007
76248|Baxter|Y|04/30/1980
76248|Bartholomew||
76249|Baxter Regional Medical Center|Y|07/17/2007
76249|Baxter County Regional Hospital||07/17/2007
76249|Baxter Hospital||07/17/2007
76250|Bay|Y|04/30/1980
76250|Big Bay Siding Station||
76250|Big Bay||
76251|Bay Village|Y|04/30/1980
76251|Shaver||
76252|Bayless School|Y|04/30/1980
76252|Bayliss School||
76252|Herd Switch School||
76252|Hurd Switch School||
76253|Bayou Bartholomew|Y|04/30/1980
76253|Bartholomew Bayou||10/29/2010
76253|Le Bayou Bartelemi||
76257|Bayou Meto|Y|04/30/1980
76257|Bayou Metoe||
76258|Bayou Meto|Y|04/30/1980
76258|Bayou Meta||02/24/2010
76258|Bayou Meteo||12/20/2013
76258|Bayou Meto Creek||
76259|Bayou Meto Public Use Area|Y|04/30/1980
76259|Big Bayou Meto Park||
76260|Bayou Meto State Game Area|Y|04/30/1980
76260|Bayou Meto Wildlife Management Area||
76261|Bayou Missionary Baptist Church|Y|03/13/2007
76261|Bayou Church||03/13/2007
76261|Bayou Missionary Church||03/13/2007
76262|Beach Branch|Y|04/30/1980
76262|Beech Creek||
76263|Bear|Y|04/30/1980
76263|Bear City||
76264|Bear Creek|Y|04/30/1980
76264|Bearcreek||
76265|Bear Creek|Y|04/30/1980
76265|Browns Creek||
76266|Bear Creek|Y|04/30/1980
76266|Hickory Branch||
76267|Bear Creek|Y|04/30/1980
76267|Walnut Fork||
76268|Bear Creek United Methodist Church|Y|03/26/2007
76268|Bear Creek Church||03/26/2007
76269|Bear Creek Public Use Area|Y|04/30/1980
76269|Bear Creek Use Area||
76270|Bear Pond|Y|04/30/1980
76271|Beard Lake|Y|04/30/1980
76271|Bairds Lake||
76271|Beards Lake||
76272|Beaty Creek|Y|04/30/1980
76272|Batie Creek||
76273|Beaver Pond|Y|04/30/1980
76274|Beaver Slough|Y|
76274|Beaver Slu||
76275|Beaverdam Bayou|Y|04/30/1980
76275|Beaver Dam Bayou||
76276|Beckette Mountain|Y|04/30/1980
76276|Becket Mountain||
76277|Bee Branch|Y|04/30/1980
76277|Beebranch||
76278|Bee Suck Creek|Y|04/30/1980
76278|Bee Suck Branch||
76278|Suck Creek||
76279|Beech Creek|Y|04/30/1980
76279|Beech Fork||
76280|Beech Creek|Y|04/30/1980
76280|Beacon Creek||
76281|Beech Creek Baptist Church|Y|03/21/2007
76281|Beech Creek Church||03/21/2007
76282|Beech Creek Crossing|Y|04/30/1980
76282|Beech Creek||
76283|Beech Fork|Y|04/30/1980
76283|Beach Fork||
76284|Beech Grove|Y|04/30/1980
76284|Beech||
76285|Beechwood|Y|04/30/1980
76285|Beech Woods||
76286|Beechwood School (historical)|Y|04/30/1980
76286|Peifer School||
76287|Been Mountain|Y|04/30/1980
76287|Means Mountain||
76288|Begley Creek|Y|04/30/1980
76288|Bagley Creek||
76289|Beirne|Y|04/30/1980
76289|Bierne Station||
76289|Bierne||
76289|York||
76290|Belcoe Lake|Y|04/30/1980
76291|Bell Chapel United Methodist Church|Y|03/26/2007
76291|Bell Chapel||03/26/2007
76292|Bella Vista|Y|04/30/1980
76292|Bella Vista Village||
76293|Bellefonte|Y|04/30/1980
76293|Belle Fonte||
76294|Belleville|Y|04/30/1980
76294|Fergesons Mill||
76294|Fergursons Mill||
76294|Ferguson Mills||
76295|Bellknap Lake|Y|04/30/1980
76296|Bells Chapel|Y|04/30/1980
76296|Bell Chapel Church of the Nazarene||
76297|Bells Gulley|Y|04/30/1980
76297|Bells Bayou||
76297|Bills Bayou||
76298|Bellville|Y|04/30/1980
76298|Red Colony||
76299|Bemis|Y|04/30/1980
76299|Clare||
76300|Ben|Y|04/30/1980
76300|Coras||
76301|Ben Lomond|Y|04/30/1980
76301|Ben Lamond||
76302|Ben-Gay|Y|04/30/1980
76302|Bengay||
76303|Benton County Memorial Gardens|Y|04/30/1980
76303|Benton County Memorial Park||
76303|Memorial Gardens Cemetery||
76303|Rogers Memorial Cemetery||
76304|Benton State Hospital|Y|04/30/1980
76304|Benton Service Center||
76305|Bentonville|Y|04/30/1980
76305|Osage||
76306|Bergman|Y|04/30/1980
76306|Bergman Station||
76306|Clabbey||
76306|Clabby||
76307|Berlin|Y|04/30/1980
76307|Berline||
76307|Bird Hill||
76308|Bethabara Baptist Church|Y|03/21/2007
76308|Bethabara Church||03/21/2007
76309|Bethany|Y|04/30/1980
76309|Possum Hollow||
76310|Bethany Baptist Church|Y|
76310|Bethany Church||
76311|Bethany Church of Christ|Y|04/03/2007
76311|Bethany Church||04/03/2007
76312|Bethel Methodist Church|Y|03/26/2007
76312|Bethel Church||03/26/2007
76313|Bethel Primitive Baptist Church|Y|03/13/2007
76313|Bethel Church||03/13/2007
76314|Bethel Missionary Baptist Church|Y|03/21/2007
76314|Bethel Church||03/21/2007
76315|Bethel Missionary Baptist Church|Y|03/13/2007
76315|Bethel Church||03/13/2007
76315|Caddo Baptist Church||03/13/2007
76315|Caddo Valley Baptist Church||03/13/2007
76315|Pleasant Grove Baptist Church of Christ||03/13/2007
76316|Little Bethel Church|Y|
76316|Bethel Church||
76317|First General Church|Y|
76317|Bethel Church||
76318|Old Bethel Methodist Church|Y|03/26/2007
76318|Bethel Church||03/26/2007
76318|Bethel Methodist Church||03/26/2007
76319|Bethel Methodist Church|Y|03/26/2007
76319|Bethel Church||03/26/2007
76320|Bethel Heights|Y|04/03/2007
76321|Bethesda Cumberland Church|Y|04/30/1980
76321|Bethesda Cumberland Presbyterian Church||
76322|Bethlehem Baptist Church|Y|03/21/2007
76322|Bethlehem Church||03/21/2007
76323|Bethlehem Baptist Church|Y|03/16/2007
76323|Bethlehem Church||03/16/2007
76324|Bethlehem Baptist Church|Y|03/16/2007
76324|Bethlehem Church||03/16/2007
76325|Bethlehem Baptist Church|Y|03/21/2007
76325|Bethlehem Church||03/21/2007
76326|Bethlehem Church|Y|04/30/1980
76326|South Bethlehem Church||
76327|Bethlehem Baptist Church|Y|03/21/2007
76327|Bethlehem Church||03/21/2007
76327|Solomons Temple||03/21/2007
76328|Beulah Baptist Church|Y|03/21/2007
76328|Beulah Church||03/21/2007
76329|Beulahland Assembly of God Church|Y|04/03/2007
76329|Beulah Land Church||04/03/2007
76330|Bevis Corner|Y|04/30/1980
76330|Beavers Store||
76331|Bidville Cemetery|Y|04/30/1980
76331|Shepherd Cemetery||
76332|Big Branch|Y|04/30/1980
76332|Big Creek||
76333|Big Brushy Creek|Y|04/30/1980
76333|Big Brushy Bayou||
76333|Brushy Creek||
76334|Big Cedar Cemetery|Y|04/30/1980
76334|Big Cedar Creek Cemetery||
76335|Big Creek|Y|11/15/2006
76335|Hoges Creek||11/15/2006
76336|Big Eddy Hollow|Y|04/30/1980
76336|Eddy Hollow||
76337|Big Flat|Y|04/30/1980
76337|Big Yellow Flat||
76337|Bigflat||
76338|Big Fork|Y|04/30/1980
76338|Bigfork||
76339|Big Lake|Y|04/30/1980
76339|Pennington Lake||
76340|Big Lake|Y|04/30/1980
76340|Big Lake Station||
76340|Biglake||
76341|Big Lake National Wildlife Refuge|Y|04/30/1980
76341|Big Lake Reservation||
76342|Big Music Creek|Y|04/30/1980
76342|Music Creek||
76343|Big Piney Creek|Y|04/30/1980
76343|Big Pine Creek||
76343|Pine Creek||
76343|Piney Creek||
76344|Big Slough|Y|04/30/1980
76344|O'Neal Slough||
76345|Big Spring Mill|Y|04/30/1980
76345|Spring Mill||
76346|Big Twin Lake|Y|04/30/1980
76346|Twin Lakes||
76347|Biggs Chapel Methodist Church|Y|03/26/2007
76347|Biggs Chapel||03/26/2007
76348|Beal Cemetery|Y|
76348|Bills Cemetery||
76349|Billstown|Y|04/30/1980
76349|Bills Town||
76349|Bills||
76350|Biltmore Siding|Y|
76350|Biltmore Switch||
76350|Biltmore||
76351|Birdell Church|Y|04/30/1980
76351|Little Spring Church||
76352|Birdeye|Y|04/30/1980
76352|Walnut Camp Creek||
76353|Birdsong|Y|04/30/1980
76353|Bubble||
76353|Hubbards||
76354|Birdsview United Methodist Church|Y|03/26/2007
76354|Birdsview Methodist Church||03/26/2007
76354|Birdview Church||03/26/2007
76355|Biscoe|Y|
76355|Fredonia||
76355|Surrounded Hill||
76356|Bismarck Chapel|Y|04/30/1980
76356|Bismark Church||
76357|Black Creek|Y|04/30/1980
76357|Black Bayou||
76358|Black Ferry Bridge|Y|04/30/1980
76358|Blacks Ferry Bridge||
76359|Black Fork|Y|04/30/1980
76359|Blackfork||
76360|Black Fork|Y|04/30/1980
76360|Black Fork Creek||
76360|Blackfork of the Fourche River||
76361|Black Fork Missionary Baptist Church|Y|03/21/2007
76361|Black Fork Church||03/21/2007
76362|Black Fork Ditch|Y|
76362|Black Fork Lateral||
76363|Black Jack|Y|04/30/1980
76363|Blackjack||
76364|Black Lake|Y|04/30/1980
76365|Black Oak|Y|04/30/1980
76365|Dwight||
76367|Black River State Game Area|Y|04/30/1980
76367|Dave Donaldson Black River Wildlife Management Area||
76368|Black Rock|Y|04/30/1980
76368|Blackrock||
76369|Blackburn Creek|Y|04/30/1980
76369|Blackburns Fork||
76370|Blackjack Church|Y|04/30/1980
76370|Black Jack Church||
76370|Old Union Church||
76370|Pleasant Hill Church||
76371|Blackton|Y|04/30/1980
76371|Dunn||
76372|Blackwater Baptist Church|Y|03/16/2007
76372|Blackwater Church||03/16/2007
76373|Blackwell|Y|04/30/1980
76373|Blackville Station||
76373|Blackville||
76374|Blagg Cemetery|Y|04/30/1980
76374|Blagg-Duckworth Cemetery||
76375|Blanco|Y|04/30/1980
76375|Calf Creek||
76376|Bland Chapel United Methodist Church|Y|03/26/2007
76376|Bland Chapel||03/26/2007
76376|Blands Chapel||03/26/2007
76377|Blount Cemetery|Y|04/30/1980
76377|Blunt Cemetery||
76378|Blue Ball|Y|04/30/1980
76378|Blueball||
76379|Blue Branch|Y|04/30/1980
76379|Big Branch||
76380|Blue Creek|Y|04/30/1980
76380|Mack Creek||
76381|Blue Eye|Y|04/30/1980
76381|Butlers Barrens||
76382|Blue Point Ditch|Y|04/30/1980
76382|Blue Point Slough||
76383|Bluff Spring Church|Y|04/30/1980
76383|Bluff Springs Church||
76384|Boat Run|Y|04/30/1980
76384|Boatrun||
76385|Bob Williams Lake|Y|04/30/1980
76385|Brushy Bayou||
76385|Williams Lake||
76386|Bobtail Lake|Y|04/30/1980
76387|Bodcau Creek|Y|04/30/1980
76387|Badeau Bayou||
76387|Badeau Creek||
76387|Badkah Creek||
76387|Bayou Badcau||07/26/2010
76387|Bayou Badeau||07/26/2010
76387|Bayou Badkah||07/26/2010
76387|Bayou Badtka||07/26/2010
76387|Bayou Batea||07/26/2010
76387|Bayou Bodeau||07/26/2010
76387|Bodcaw Bayou||
76387|Bodcaw Creek||
76387|Bodceau Bayou||
76387|Bodcow Creek||
76387|Bodeau River||12/20/2013
76387|Bodecau Bayou||
76387|West Fork Bodcaw Creek||
76388|Bodcaw|Y|04/30/1980
76388|Batea||
76388|Bodcau||
76389|Bodcaw Oil Field|Y|04/30/1980
76389|Bodcaw Oil and Gas Field||
76390|Boeuf|Y|04/30/1980
76390|Boueff||
76391|Boeuf River|Y|06/04/1980
76391|Bayou Aux Boeufs||
76391|Bayou Beof||
76391|Bayou Boeuff||
76391|La Riviere Aux Boeufs||
76391|La Riviere aux Boeufs||
76392|Church of God|Y|
76392|Boeuf River Church||
76393|Bog Springs|Y|04/30/1980
76393|Bog Spring||
76393|Bogg Springs||
76394|Boggins Branch|Y|04/30/1980
76394|Boggin Branch||
76394|Broggin Branch||
76394|Broggins Branch||
76395|Boggy Creek|Y|04/30/1980
76395|Brushy Creek||
76396|Boggy Slough|Y|04/30/1980
76396|Boggy Bayou||
76397|Bold Pilgrim Baptist Church|Y|03/21/2007
76397|Bogue Pilgrim Church||03/21/2007
